675814;85Н;2955;
61034;85Н;2955;
61040;85Н;2955;
2167500;85ЧМ;2955;
675806;86Н;2955;
675810;86Н;2955;
61035;86Н;2955;
938855;84ЧБ;3325;
792953;84ЧБ;3325;
941906;84ЧБ;3325;
2046573;85ЧБ;3325;
2167494;85ЧБ;3325;
2155916;404ПЛ;3155;
2065051;404ПЛ;3155;
2155917;404АМ;3155;
2039765;404АМ;3155;
941621;404АМ;3155;
2065049;404АМ;3155;
948233;406ПЛ;3155;
61341;406ПЛ;3155;
405651;406АМ;3155;
2041419;402А;3155;
2039764;402Н;2955;
408858;68ПЛ;3155;
408880;68ПЛ;3155;
408845;68ПЛ;3155;
661741;68ПЛ;3155;
408853;68ПЛ;3155;
408840;68ПЛ;3155;
408872;68ПЛ;3155;
408898;68ПЛ;3155;
408849;68ПЛ;3155;
408894;68ПЛ;3155;
408862;68ПЛ;3155;
408876;68ПЛ;3155;
408885;68ПЛ;3155;
408867;68ПЛ;3155;
408859;68АМ;3155;
408882;68АМ;3155;
408846;68АМ;3155;
661738;68АМ;3155;
408854;68АМ;3155;
408841;68АМ;3155;
408873;68АМ;3155;
408899;68АМ;3155;
408850;68АМ;3155;
408895;68АМ;3155;
408890;68АМ;3155;
408863;68АМ;3155;
408877;68АМ;3155;
408886;68АМ;3155;
408868;68АМ;3155;
665946;68Н;2955;
665951;68Н;2955;
663958;68Н;2955;
661740;68Н;2955;
665945;68Н;2955;
665692;68Н;2955;
665949;68Н;2955;
665956;68Н;2955;
665944;68Н;2955;
665955;68Н;2955;
665953;68Н;2955;
665947;68Н;2955;
665950;68Н;2955;
665952;68Н;2955;
665948;68Н;2955;
408860;68Б;2955;
408883;68Б;2955;
408847;68Б;2955;
408856;68Б;2955;
408842;68Б;2955;
408874;68Б;2955;
408900;68Б;2955;
408851;68Б;2955;
408896;68Б;2955;
408891;68Б;2955;
408864;68Б;2955;
408878;68Б;2955;
408887;68Б;2955;
408869;68Б;2955;
677297;78ПЛ;3210;
661782;78ПЛ;3210;
661786;78ПЛ;3210;
405670;78АМ;3210;
405669;78АМ;3210;
405671;78АМ;3210;
405673;78АМ;3210;
490001;80ПЛ;3210;
759332;80ПЛ;3210;
2065052;80ПЛ;3210;
2070496;80ПЛ;3210;
2167498;80ПЛ;3210;
665694;80АМ;3210;
405675;80АМ;3210;
405677;80АМ;3210;
405679;80АМ;3210;
405674;80АМ;3210;
830847;80АМ;3210;
405678;80АМ;3210;
665963;80АМ;3210;
405676;80АМ;3210;
665958;78Н;3005;
665957;78Н;3005;
665959;78Н;3005;
665960;78Н;3005;
63181;78Н;3005;
938854;78ЧМ;3005;
661793;78Б;3005;
661789;78Б;3005;
661781;78Б;3005;
661785;78Б;3005;
665967;80Н;3005;
661903;80Н;3005;
665962;80Н;3005;
665964;80Н;3005;
665961;80Н;3005;
665966;80Н;3005;
661902;80Н;3005;
665695;80Н;3005;
661806;80Б;3005;
661816;80Б;3005;
665743;80Б;3005;
661809;80Б;3005;
661812;80Б;3005;
661803;80Б;3005;
665741;80Б;3005;
661820;80Б;3005;
941604;80ЧМБ;3385;
792952;80ЧМБ;3385;
941602;80ЧМК;3385;
37844;80ЧМК;3385;
938846;80ЧМК;3385;
903563;80ЧМК;3385;
941601;80ЧМК;3385;
405637;411ПЛ;3210;
61037;411АМ;3210;
665732;412А;3210;
661739;412АМ;3210;
665740;412АМ;3210;
661821;412АМ;3210;
61039;412АМ;3210;
661529;411Н;3005;
665942;411Н;3005;
63185;411Н;3005;
405657;411ЧМ;3005;
666968;411Б;3005;
661680;412Н;3005;
661818;412Н;3005;
61342;412Н;3005;
40148;605А;3660;
40149;605Н;3425;
408969;60ПЛ;3660;
661725;60ПЛ;3660;
408947;60ПЛ;3660;
408956;60ПЛ;3660;
408960;60ПЛ;3660;
408952;60ПЛ;3660;
408974;60ПЛ;3660;
408965;60ПЛ;3660;
2169555;60ПЛ;3660;
408970;60АМ;3660;
661722;60АМ;3660;
408948;60АМ;3660;
408957;60АМ;3660;
408961;60АМ;3660;
408953;60АМ;3660;
408975;60АМ;3660;
408966;60АМ;3660;
2169552;60АМ;3660;
408978;61ПЛ;3660;
409027;61ПЛ;3660;
409036;61ПЛ;3660;
409018;61ПЛ;3660;
409053;61ПЛ;3660;
661733;61ПЛ;3660;
409004;61ПЛ;3660;
408982;61ПЛ;3660;
409040;61ПЛ;3660;
408987;61ПЛ;3660;
408996;61ПЛ;3660;
409045;61ПЛ;3660;
409000;61ПЛ;3660;
409014;61ПЛ;3660;
409031;61ПЛ;3660;
408991;61ПЛ;3660;
409058;61ПЛ;3660;
409049;61ПЛ;3660;
661737;61ПЛ;3660;
661730;61ПЛ;3660;
409009;61ПЛ;3660;
409023;61ПЛ;3660;
408979;61АМ;3660;
409028;61АМ;3660;
409037;61АМ;3660;
409019;61АМ;3660;
409055;61АМ;3660;
666032;61АМ;3660;
409005;61АМ;3660;
408983;61АМ;3660;
409041;61АМ;3660;
408988;61АМ;3660;
408997;61АМ;3660;
409046;61АМ;3660;
409001;61АМ;3660;
409015;61АМ;3660;
409033;61АМ;3660;
408992;61АМ;3660;
409059;61АМ;3660;
409050;61АМ;3660;
665734;61АМ;3660;
666031;61АМ;3660;
409011;61АМ;3660;
939651;61АМ;3660;
409024;61АМ;3660;
661724;60Н;3425;
665979;60Н;3425;
665984;60Н;3425;
662536;60Н;3425;
665982;60Н;3425;
665992;60Н;3425;
665987;60Н;3425;
2169551;60Н;3425;
2169556;60ЧМ;3425;
661723;60Б;3425;
408949;60Б;3425;
408958;60Б;3425;
408963;60Б;3425;
408954;60Б;3425;
408976;60Б;3425;
408967;60Б;3425;
2169553;60Б;3425;
665719;61Н;3425;
666015;61Н;3425;
666026;61Н;3425;
666019;61Н;3425;
666010;61Н;3425;
662538;61Н;3425;
663962;61Н;3425;
666005;61Н;3425;
665995;61Н;3425;
666021;61Н;3425;
665997;61Н;3425;
666000;61Н;3425;
666023;61Н;3425;
666003;61Н;3425;
666008;61Н;3425;
666017;61Н;3425;
665729;61Н;3425;
666029;61Н;3425;
661736;61Н;3425;
661729;61Н;3425;
665688;61Н;3425;
666012;61Н;3425;
832864;61ЧМ;3425;
408980;61Б;3425;
409038;61Б;3425;
409020;61Б;3425;
409056;61Б;3425;
665776;61Б;3425;
409007;61Б;3425;
408985;61Б;3425;
409042;61Б;3425;
408989;61Б;3425;
408998;61Б;3425;
409047;61Б;3425;
409002;61Б;3425;
409016;61Б;3425;
409034;61Б;3425;
408993;61Б;3425;
409060;61Б;3425;
409051;61Б;3425;
661728;61Б;3425;
409012;61Б;3425;
409025;61Б;3425;
938849;61ЧМБ;3860;
941613;61ЧМЖ;3860;
939652;61ЧМЖ;3860;
941597;61ЧМК;3860;
941615;61ЧМК;3860;
939650;61ЧМК;3860;
2169567;58ПЛ;3660;
62600;58ПЛ;3660;
2031780;58АМ;3660;
2169564;58АМ;3660;
61033;58АМ;3660;
665989;58Н;3425;
2167449;58Н;3425;
2169563;58Н;3425;
2169568;58ЧМ;3425;
2169565;58Б;3425;
2155918;87ПЛ;3660;
830810;87ПЛ;3660;
939667;87ПЛ;3660;
2155914;87ПЛ;3660;
902455;87ПЛ;3660;
828789;87ПЛ;3660;
2167502;87ПЛ;3660;
2150114;87АМ;3660;
763967;87АМ;3660;
2155915;87АМ;3660;
666004;87АМ;3660;
830844;87АМ;3660;
763969;87АМ;3660;
2167495;87АМ;3660;
2167501;87АМ;3660;
2167503;87АМ;3660;
2155913;87НН;3425;
759257;87НН;3425;
2157020;87НН;3425;
2065053;87НН;3425;
763968;87НН;3425;
902421;87НН;3425;
62599;87НН;3425;
2167496;87Т;3425;
2134251;87ЧМ;3425;
818828;89ПЛ;3660;
2041418;89ПЛ;3660;
830812;89ПЛ;3660;
61036;89ПЛ;3660;
759260;89АМ;3660;
759258;89АМ;3660;
37845;89АМ;3660;
2066751;89АМ;3660;
938847;89АМ;3660;
760144;89НН;3425;
2123951;89НН;3425;
830845;89НН;3425;
2066752;89НН;3425;
766888;89НН;3425;
408902;55ПЛ;3695;
408929;55ПЛ;3695;
408933;55ПЛ;3695;
408922;55ПЛ;3695;
408943;55ПЛ;3695;
408927;55ПЛ;3695;
489999;55ПЛ;3695;
408916;55ПЛ;3695;
408905;55ПЛ;3695;
408935;55ПЛ;3695;
408907;55ПЛ;3695;
408911;55ПЛ;3695;
408938;55ПЛ;3695;
408913;55ПЛ;3695;
408920;55ПЛ;3695;
408931;55ПЛ;3695;
408909;55ПЛ;3695;
408945;55ПЛ;3695;
408941;55ПЛ;3695;
661645;55ПЛ;3695;
661639;55ПЛ;3695;
408918;55ПЛ;3695;
408924;55ПЛ;3695;
661634;55ПЛ;3695;
408904;55АМ;3695;
408930;55АМ;3695;
408934;55АМ;3695;
408923;55АМ;3695;
408944;55АМ;3695;
408928;55АМ;3695;
661641;55АМ;3695;
408917;55АМ;3695;
408906;55АМ;3695;
408937;55АМ;3695;
408908;55АМ;3695;
408912;55АМ;3695;
408939;55АМ;3695;
408915;55АМ;3695;
408921;55АМ;3695;
408932;55АМ;3695;
408910;55АМ;3695;
408946;55АМ;3695;
408942;55АМ;3695;
665978;55АМ;3695;
941595;55АМ;3695;
665736;55АМ;3695;
941610;55АМ;3695;
408919;55АМ;3695;
408926;55АМ;3695;
661631;55АМ;3695;
665717;55Н;3460;
665764;55Н;3460;
665769;55Н;3460;
665758;55Н;3460;
663960;55Н;3460;
941609;55Н;3460;
665762;55Н;3460;
661643;55Н;3460;
941611;55Н;3460;
662403;55Н;3460;
665747;55Н;3460;
665728;55Н;3460;
665749;55Н;3460;
665753;55Н;3460;
665772;55Н;3460;
662402;55Н;3460;
665727;55Н;3460;
665767;55Н;3460;
665751;55Н;3460;
665687;55Н;3460;
665774;55Н;3460;
661644;55Н;3460;
661638;55Н;3460;
665756;55Н;3460;
665760;55Н;3460;
661633;55Н;3460;
2132774;55ЧМ;3460;
812149;55ЧМБ;3895;
903562;55ЧМБ;3895;
941593;55ЧМБ;3895;
941594;55ЧМЖ;3895;
39132;55ЧМЖ;3895;
818829;55ЧМЖ;3895;
938848;55ЧМК;3895;
39130;55ЧМК;3895;
661669;407АМ;3695;
409029;407АМ;3695;
2169561;408ПЛ;3695;
2169558;408АМ;3695;
2131831;410ПЛ;3695;
405623;407Н;3460;
665999;407Н;3460;
2186332;407Н;3460;
2169557;408Н;3460;
2169562;408ЧМ;3460;
2169559;408Б;3460;
408971;410Н;3460;
405718;53ПЛ;3695;
405693;53ПЛ;3695;
405695;53ПЛ;3695;
405711;53ПЛ;3695;
405719;53ПЛ;3695;
405697;53ПЛ;3695;
405696;53ПЛ;3695;
405713;53ПЛ;3695;
405708;53ПЛ;3695;
405698;53ПЛ;3695;
405715;53ПЛ;3695;
405721;53ПЛ;3695;
405699;53ПЛ;3695;
661604;53ПЛ;3695;
405706;53ПЛ;3695;
405700;53ПЛ;3695;
405704;53ПЛ;3695;
405707;53ПЛ;3695;
405710;53ПЛ;3695;
405701;53ПЛ;3695;
661610;53ПЛ;3695;
405709;53ПЛ;3695;
405702;53ПЛ;3695;
405714;53ПЛ;3695;
405703;53ПЛ;3695;
405717;53ПЛ;3695;
661607;53ПЛ;3695;
405712;53ПЛ;3695;
405722;54ПЛ;3695;
661594;53Н;3460;
661585;53Н;3460;
661600;53Н;3460;
661577;53Н;3460;
661596;53Н;3460;
661615;53Н;3460;
661612;53Н;3460;
661582;53Н;3460;
661571;53Н;3460;
661617;53Н;3460;
661589;53Н;3460;
661598;53Н;3460;
661619;53Н;3460;
661602;53Н;3460;
661565;53Н;3460;
661621;53Н;3460;
661563;53Н;3460;
661568;53Н;3460;
661575;53Н;3460;
661623;53Н;3460;
661609;53Н;3460;
661573;53Н;3460;
661626;53Н;3460;
661587;53Н;3460;
661561;53Н;3460;
661591;53Н;3460;
661606;53Н;3460;
661579;53Н;3460;
34343;53Т;3460;
941608;53Т;3460;
941908;53ЧМ;3460;
661630;54Н;3460;
661628;54Н;3460;
661697;59ПЛ;3790;
661715;59ПЛ;3790;
405728;59ПЛ;3790;
405730;59ПЛ;3790;
405729;59ПЛ;3790;
405733;59ПЛ;3790;
405726;59ПЛ;3790;
405732;59ПЛ;3790;
405727;59ПЛ;3790;
405725;59ПЛ;3790;
405724;59ПЛ;3790;
661696;59Н;3550;
661714;59Н;3550;
661691;59Н;3550;
661704;59Н;3550;
661693;59Н;3550;
661709;59Н;3550;
661719;59Н;3550;
661707;59Н;3550;
661689;59Н;3550;
661717;59Н;3550;
661712;59Н;3550;
941612;59Н;3550;
661702;59.1ПЛ;3700;
661701;59.1Н;3465;
409064;70ПЛ;3870;
409062;70ПЛ;3870;
409067;70ПЛ;3870;
661747;70ПЛ;3870;
409066;70АМ;3870;
409063;70АМ;3870;
409068;70АМ;3870;
665721;70АМ;3870;
409087;71ПЛ;3870;
409083;71ПЛ;3870;
409075;71ПЛ;3870;
409094;71ПЛ;3870;
409078;71ПЛ;3870;
409089;71ПЛ;3870;
409081;71ПЛ;3870;
409073;71ПЛ;3870;
409085;71ПЛ;3870;
409092;71ПЛ;3870;
409096;71ПЛ;3870;
409071;71ПЛ;3870;
409088;71АМ;3870;
409084;71АМ;3870;
409077;71АМ;3870;
409095;71АМ;3870;
409079;71АМ;3870;
409090;71АМ;3870;
409082;71АМ;3870;
409074;71АМ;3870;
409086;71АМ;3870;
409093;71АМ;3870;
409097;71АМ;3870;
409072;71АМ;3870;
665780;70Н;3625;
665778;70Н;3625;
665783;70Н;3625;
665723;70Н;3625;
665800;71Н;3625;
665796;71Н;3625;
665789;71Н;3625;
665807;71Н;3625;
665791;71Н;3625;
665802;71Н;3625;
665794;71Н;3625;
665787;71Н;3625;
665798;71Н;3625;
665805;71Н;3625;
665809;71Н;3625;
665718;71Н;3625;
409069;63.1ПЛ;4010;
409070;63.1АМ;4010;
665785;63.1Н;3755;
409098;77ПЛ;4010;
409100;77ПЛ;4010;
409099;77АМ;4010;
409101;77АМ;4010;
666033;77Н;3755;
666034;77Н;3755;
661668;95ПЛ;4415;
2031426;95ПЛ;4415;
2186335;95ПЛ;4415;
405723;95АМ;4415;
2157021;95АМ;4415;
2123778;99ПЛ;4415;
2034891;99ПЛ;4415;
2031428;99ПЛ;4415;
2033810;99ПЛ;4415;
661679;99АМ;4415;
2034892;99АМ;4415;
63184;99АМ;4415;
2034890;95Н;4135;
2031429;99Н;4135;
2031427;99Н;4135;
409103;69ПЛ;4415;
409111;69ПЛ;4415;
409105;69ПЛ;4415;
661745;69ПЛ;4415;
409120;69ПЛ;4415;
409109;69ПЛ;4415;
409114;69ПЛ;4415;
409125;69ПЛ;4415;
409107;69ПЛ;4415;
409118;69ПЛ;4415;
409116;69ПЛ;4415;
409127;69ПЛ;4415;
409122;69ПЛ;4415;
677298;69АМ;4415;
409104;69АМ;4415;
409112;69АМ;4415;
409106;69АМ;4415;
665725;69АМ;4415;
409121;69АМ;4415;
409110;69АМ;4415;
409115;69АМ;4415;
409126;69АМ;4415;
409108;69АМ;4415;
409119;69АМ;4415;
409117;69АМ;4415;
409128;69АМ;4415;
409123;69АМ;4415;
763939;69Н;4135;
665859;69Н;4135;
665868;69Н;4135;
665861;69Н;4135;
665724;69Н;4135;
665877;69Н;4135;
665866;69Н;4135;
665870;69Н;4135;
665881;69Н;4135;
665864;69Н;4135;
665875;69Н;4135;
665872;69Н;4135;
665883;69Н;4135;
665879;69Н;4135;
2034325;91ПЛ;4415;
2031425;91ПЛ;4415;
2091745;91АМ;4415;
2054596;93АМ;4415;
2132775;91Н;4135;
2031424;91Н;4135;
2034326;91Н;4135;
2034327;91Н;4135;
2054086;93Н;4135;
2034328;93Н;4135;
2034329;93Н;4135;
904491;92ПЛ;4550;
761819;92Н;4260;
